prime,word_index,kernel_length,full_scalar_identity,full_delta_match,strict_visible_x_power,strict_block_length,has_proper_non_scalar_precursor,has_any_prefix_power_hit,min_proper_prefix_power_hit,min_any_prefix_power_hit,num_proper_prefix_power_hits,num_prefix_power_hits,factor_period_length,source_class,sources,kernel_factor_ids
3,971,26,True,False,False,,True,True,20,20,1,2,26,kernel_db,burau-experiments/src/kernel_db.json,7 7 8 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 20 16 13 4
3,972,26,True,False,False,,True,True,2,2,3,4,26,kernel_db,burau-experiments/src/kernel_db.json,7 8 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 11 16 13 9 1
3,973,26,True,False,False,,False,True,,26,0,1,26,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 4 13 11 22 17 13 10 16 13 8 13 20 17 13 7 10 13 8 13 20 15 20 3
3,974,26,True,False,False,,False,True,,26,0,1,26,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 8 13 20 17 22 13 10 16 13 4 13 11 22 13 7 10 13 4 13 11 19 11 12
3,975,26,True,False,False,,True,True,1,1,2,3,26,kernel_db,burau-experiments/src/kernel_db.json,11 2 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 7 8
3,976,26,True,False,False,,True,True,1,1,2,3,26,kernel_db,burau-experiments/src/kernel_db.json,11 13 7 8 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 16 16
3,977,26,True,False,False,,True,True,1,1,2,3,26,kernel_db,burau-experiments/src/kernel_db.json,11 16 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 11 16 16 16
3,978,26,True,False,False,,True,True,1,1,1,2,26,kernel_db,burau-experiments/src/kernel_db.json,11 19 7 4 13 4 13 7 20 17 13 10 13 4 16 13 20 17 22 13 10 13 8 13 7 21
3,979,26,True,False,False,,False,True,,26,0,1,26,kernel_db,burau-experiments/src/kernel_db.json,13 7 4 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 22 17 12
3,980,26,True,False,False,,True,True,1,1,2,3,26,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 13 8 13 7 11 22 13 10 13 8 16 13 11 22 17 13 10 13 4 13 7 21 20
3,981,26,True,False,False,,False,True,,26,0,1,26,kernel_db,burau-experiments/src/kernel_db.json,16 13 11 13 10 13 6 6 8 13 7 11 13 10 13 6 8 16 13 11 13 11 16 3 4 2
3,982,26,True,False,False,,False,True,,26,0,1,26,kernel_db,burau-experiments/src/kernel_db.json,16 13 20 13 10 13 1 1 4 13 7 20 13 10 13 1 4 16 13 20 13 20 16 12 8 2
3,983,26,True,False,False,,True,True,6,6,1,2,26,kernel_db,burau-experiments/src/kernel_db.json,17 2 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 13 7 6
3,984,26,True,False,False,,False,True,,26,0,1,26,kernel_db,burau-experiments/src/kernel_db.json,17 12 8 13 11 13 10 16 13 6 8 13 11 13 7 10 13 6 6 8 13 11 13 10 16 2
3,985,26,True,False,False,,True,True,2,2,2,3,26,kernel_db,burau-experiments/src/kernel_db.json,17 13 7 8 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 16 13
3,986,26,True,False,False,,True,True,2,2,1,2,26,kernel_db,burau-experiments/src/kernel_db.json,17 13 7 10 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 17 1
3,987,26,True,False,False,,False,True,,26,0,1,26,kernel_db,burau-experiments/src/kernel_db.json,17 19 7 8 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 16 3
3,988,26,True,False,False,,True,True,1,1,2,3,26,kernel_db,burau-experiments/src/kernel_db.json,20 2 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 7 4
3,989,26,True,False,False,,True,True,1,1,2,3,26,kernel_db,burau-experiments/src/kernel_db.json,20 13 7 4 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 16 16
3,990,26,True,False,False,,True,True,1,1,1,2,26,kernel_db,burau-experiments/src/kernel_db.json,20 15 7 8 13 8 13 7 11 22 13 10 13 8 16 13 11 22 17 13 10 13 4 13 7 21
3,991,26,True,False,False,,False,True,,26,0,1,26,kernel_db,burau-experiments/src/kernel_db.json,21 7 8 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 17 13 8
3,992,26,True,False,False,,False,True,,26,0,1,26,kernel_db,burau-experiments/src/kernel_db.json,21 7 10 13 4 13 11 22 17 13 10 16 13 8 13 20 17 13 7 10 13 8 13 20 15 6
3,993,26,True,False,False,,False,True,,26,0,1,26,kernel_db,burau-experiments/src/kernel_db.json,21 7 10 13 8 13 20 17 22 13 10 16 13 4 13 11 22 13 7 10 13 4 13 11 19 1
3,994,26,True,False,False,,True,True,3,3,1,2,26,kernel_db,burau-experiments/src/kernel_db.json,21 8 2 16 13 20 13 10 13 1 1 4 13 7 20 13 10 13 1 4 16 13 20 13 10 3
3,995,26,True,False,False,,False,True,,26,0,1,26,kernel_db,burau-experiments/src/kernel_db.json,21 20 15 7 8 13 8 13 7 11 22 13 10 13 8 16 13 11 22 17 13 10 13 4 13 7
3,996,26,True,False,False,,True,True,6,6,1,2,26,kernel_db,burau-experiments/src/kernel_db.json,22 2 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 10 16 13 7 1
3,997,26,True,False,False,,False,True,,26,0,1,26,kernel_db,burau-experiments/src/kernel_db.json,22 3 4 13 20 13 10 16 13 1 4 13 20 13 7 10 13 1 1 4 13 20 13 10 16 2
3,998,26,True,False,False,,True,True,2,2,2,3,26,kernel_db,burau-experiments/src/kernel_db.json,22 13 7 4 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 16 13
3,999,26,True,False,False,,True,True,2,2,1,2,26,kernel_db,burau-experiments/src/kernel_db.json,22 13 7 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 22 6
3,1000,26,True,False,False,,True,True,20,20,1,2,26,kernel_db,burau-experiments/src/kernel_db.json,22 16 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 20 16 16 13
3,1001,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,2 2 16 13 20 13 10 13 1 1 4 13 7 20 13 10 13 1 4 16 13 20 13 20 16 12 6
3,1002,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,2 13 11 13 10 13 6 6 8 13 7 11 13 10 13 6 8 16 13 11 13 11 16 3 4 2 13
3,1003,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,2 13 11 13 10 13 8 2 13 20 17 13 10 13 4 13 10 13 20 13 20 16 12 8 13 21 21
3,1004,27,True,False,False,,True,True,5,5,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,2 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21 21
3,1005,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,2 13 20 13 10 13 1 1 4 13 7 20 13 10 13 1 4 16 13 20 13 20 16 12 8 2 13
3,1006,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,2 13 20 13 10 13 4 2 13 11 22 13 10 13 8 13 10 13 11 13 11 16 3 4 13 21 21
3,1007,27,True,False,False,,True,True,5,5,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,2 13 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 21 21
3,1008,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,2 16 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2 13 21
3,1009,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,2 16 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 2 13 11 13 10 13 6 8 13 21
3,1010,27,True,False,False,,True,True,11,11,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,2 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21 21
3,1011,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,2 16 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 21 21
3,1012,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,2 16 13 11 22 13 11 16 3 4 13 11 13 21 21 11 16 3 4 2 13 11 13 10 13 8 2
3,1013,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,2 16 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 13 21
3,1014,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,2 16 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4 13 21
3,1015,27,True,False,False,,True,True,11,11,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,2 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21 21
3,1016,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,2 16 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 21 21
3,1017,27,True,False,False,,True,True,26,26,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,4 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21 20
3,1018,27,True,False,False,,True,True,26,26,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,4 13 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 21 20
3,1019,27,True,False,False,,True,True,26,26,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,4 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21 20
3,1020,27,True,False,False,,True,True,26,26,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,4 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21 20
3,1021,27,True,False,False,,True,True,2,2,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,7 4 2 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 20 16 16
3,1022,27,True,False,False,,True,True,2,2,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,7 4 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 20 13 8 16
3,1023,27,True,False,False,,True,True,2,2,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,7 4 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 20 13 8 16
3,1024,27,True,False,False,,True,True,25,25,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,7 7 10 13 4 13 11 22 17 13 10 16 13 8 13 20 17 13 7 10 13 8 13 20 15 7 8
3,1025,27,True,False,False,,True,True,25,25,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,7 7 10 13 8 13 20 17 22 13 10 16 13 4 13 11 22 13 7 10 13 4 13 11 19 7 4
3,1026,27,True,False,False,,True,True,2,2,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 11 13 4 16
3,1027,27,True,False,False,,True,True,2,2,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 11 13 4 16
3,1028,27,True,False,False,,True,True,2,2,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 11 13 10 16 13 6 8 13 11 13 7 10 13 6 6 8 13 11 13 10 16 2 13 4
3,1029,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 10 2 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 16 16
3,1030,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 10 2 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 16 16
3,1031,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 10 2 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 16 16
3,1032,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 1 4 13 20 13 10 2 13 1 4 13 20 13 10 2 13 1 4 13 20 13 10 16 16
3,1033,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 1 4 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 2 16
3,1034,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 16 16
3,1035,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 6 8 13 11 13 10 2 13 6 8 13 11 13 10 2 13 6 8 13 11 13 10 16 16
3,1036,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 16 16
3,1037,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 11 13 7 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 2 16
3,1038,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 20 13 7 10 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 2 16
3,1039,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 21 7 10 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 16 16
3,1040,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 21 10 13 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 16 16
3,1041,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 21 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 16 16
3,1042,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 21 10 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 16 16
3,1043,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 21 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 16 16
3,1044,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 21 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 10 16
3,1045,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 21 10 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 10 16
3,1046,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 21 11 16 3 4 13 20 13 10 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 10 16
3,1047,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,7 21 20 16 12 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13 20 13 10 16
3,1048,27,True,False,False,,True,True,26,26,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,8 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21 11
3,1049,27,True,False,False,,True,True,26,26,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,8 13 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 21 11
3,1050,27,True,False,False,,True,True,26,26,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,8 16 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2 13 11
3,1051,27,True,False,False,,True,True,26,26,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,8 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21 11
3,1052,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 2 13 7 20 13 10 13 8 13 7 20 14 15 21 10 16 13 4 13 20 13 20 16 16 3 18
3,1053,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 13 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 21 10
3,1054,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 13 10 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 21 10
3,1055,27,True,False,False,,True,True,5,5,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,10 13 11 13 10 13 8 2 13 20 17 13 10 13 4 13 10 13 20 13 20 16 12 8 13 21 10
3,1056,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 13 11 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 21 10
3,1057,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 13 11 19 7 4 13 4 13 21 21 20 15 7 8 2 13 8 13 11 22 13 20 16 12 8 13
3,1058,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 13 20 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 21 10
3,1059,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 13 20 15 7 8 13 8 13 21 21 11 19 7 4 2 13 4 13 20 17 13 11 16 3 4 13
3,1060,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 16 2 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 13 10
3,1061,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 16 2 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 13 10
3,1062,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 16 2 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 13 10
3,1063,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 13 10
3,1064,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 13 10
3,1065,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2 13 10
3,1066,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 21 10
3,1067,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 21 10
3,1068,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 13 10
3,1069,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 21 10
3,1070,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 21 10
3,1071,27,True,False,False,,True,True,1,1,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,11 13 7 4 13 8 13 11 13 10 16 13 1 4 16 13 11 13 10 13 8 13 11 22 17 13 10
3,1072,27,True,False,False,,True,True,1,1,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,11 13 8 13 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 20 16 16
3,1073,27,True,False,False,,True,True,1,1,2,3,27,kernel_db,burau-experiments/src/kernel_db.json,11 13 8 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 11 16
3,1074,27,True,False,False,,True,True,1,1,2,3,27,kernel_db,burau-experiments/src/kernel_db.json,11 13 8 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 11 16
3,1075,27,True,False,False,,True,True,1,1,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,11 19 4 13 10 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17 19 4
3,1076,27,True,False,False,,True,True,1,1,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,11 19 21 7 8 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17 13 4
3,1077,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 7 10 13 4 13 11 22 17 13 10 16 13 8 13 20 17 13 7 10 13 8 13 20 15 7 6
3,1078,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 7 10 13 8 2 13 7 20 13 10 13 8 16 16 13 20 13 21 10 16 13 4 13 20 13 21
3,1079,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 7 11 13 10 13 8 16 13 21 11 13 10 16 16 13 4 13 11 13 7 10 2 13 4 13 21
3,1080,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 7 20 13 10 13 4 16 13 21 20 13 10 16 16 13 8 13 20 13 7 10 2 13 8 13 21
3,1081,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 10 2 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 16 13
3,1082,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 10 2 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 16 13
3,1083,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 16 13
3,1084,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 16 13
3,1085,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 13 4 2 16 13
3,1086,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 16 13
3,1087,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 11 13 7 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 2 13
3,1088,27,True,False,False,,True,True,5,5,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,13 11 13 10 13 8 16 13 21 11 13 10 16 16 13 4 13 11 13 7 10 2 13 4 13 7 21
3,1089,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 11 19 7 4 13 4 13 7 20 17 13 10 13 4 16 13 20 17 22 13 10 13 8 13 7 7
3,1090,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 11 22 13 10 13 4 13 20 13 10 16 13 6 8 16 13 20 13 10 13 4 13 20 17 2 13
3,1091,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 20 13 7 10 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 2 13
3,1092,27,True,False,False,,True,True,5,5,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,13 20 13 10 13 4 16 13 21 20 13 10 16 16 13 8 13 20 13 7 10 2 13 8 13 7 21
3,1093,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 20 15 7 8 13 8 13 7 11 22 13 10 13 8 16 13 11 22 17 13 10 13 4 13 7 7
3,1094,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 20 17 13 10 13 8 13 11 13 10 16 13 1 4 16 13 11 13 10 13 8 13 11 22 2 13
3,1095,27,True,False,False,,True,True,8,8,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,13 21 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 16 13
3,1096,27,True,False,False,,True,True,8,8,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,13 21 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 16 13
3,1097,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 21 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 10 13
3,1098,27,True,False,False,,False,True,,27,0,1,27,kernel_db,burau-experiments/src/kernel_db.json,13 21 10 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 10 13
3,1099,27,True,False,False,,True,True,22,22,1,2,27,kernel_db,burau-experiments/src/kernel_db.json,13 21 20 16 12 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13 20 13 10 13
3,1100,27,True,False,False,,True,True,1,1,1,2,27,MCTS,braids-summer-research/results/MCTS_results/surprise_beam_results/surprise_beam_p3_n4_seed1/kernel_hits.json[7]|braids-summer-research/results/MCTS_results/surprise_beam_results/surprise_beam_p3_n4_seed1/kernel_hits.json[8]|burau-experiments/src/kernel_db.json,15 10 2 13 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 16 3
